ID,NAME,KANA,AGE,PIC,PARTY,PREFEC,DISTRICT,PRBLOCK,Q2_1,Q2_2,Q2_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16
id_ZZZZZ4EN,末次 精一,すえつぐ せいいち,58,P_20210930SNSA0014S,2,42,4,NA,1,3,2,4,3,3,1,5,5,3,1,3,1,3,4,4,4,2,2,1,5,3,5,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0TP,北村 誠吾,きたむら せいご,74,P_20210929SNSA0003S,1,42,4,NA,2,8,1,1,3,2,2,2,4,2,1,4,1,3,2,3,3,3,3,3,1,3,5,1,5,3,5,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
id_00001TID,萩原 活,はぎわら ひろし,61,P_20211014SNSA0021S,12,42,4,NA,3,2,4,2,4,3,2,1,4,1,2,4,3,3,2,4,3,2,3,2,2,3,3,2,4,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_000010MI,田中 隆治,たなか たかはる,78,P_20211014SNSA0019S,12,42,4,NA,2,1,3,2,3,5,1,3,3,3,3,1,1,1,2,4,5,2,3,3,3,3,4,3,1,5,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ4GB,濱田 大造,はまだ だいぞう,51,P_20210930SNSA0008S,2,43,1,NA,3,2,4,4,4,4,1,4,5,1,1,1,3,1,3,3,4,1,1,1,3,4,4,4,4,3,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000468,木原 稔,きはら みのる,52,P_20210921SNSA0019S,1,43,1,NA,99,99,99,1,99,2,3,1,3,2,1,5,3,5,1,3,3,5,5,1,1,1,3,3,99,2,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
id_ZZZZZ035,野田 毅,のだ たけし,80,P_20210924SNSA0015S,1,43,2,NA,3,2,4,2,3,3,2,2,4,2,3,5,2,2,1,2,2,3,3,3,2,4,3,3,4,4,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
id_000023DN,西野 太亮,にしの だいすけ,43,P_20210921SNSA0020S,12,43,2,NA,2,3,4,2,3,2,2,2,3,3,2,4,3,3,3,4,2,2,3,2,2,2,2,4,3,4,3,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0
id_000004AM,橋田 芳昭,はしだ よしあき,66,P_20211015SNSA0008S,4,43,2,NA,1,2,4,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L7R,本間 明子,ほんま あきこ,40,P_20210921SNSA0021S,9,43,3,NA,2,5,6,1,4,4,4,3,3,3,2,1,5,2,4,4,2,3,2,3,3,3,2,2,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_ZZZZZ0TX,坂本 哲志,さかもと てつし,70,P_20211002SNSA0002S,1,43,3,NA,3,2,1,2,2,2,2,2,3,2,2,5,2,3,2,2,2,3,2,2,1,1,3,2,5,3,2,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0
id_00002IRG,馬場 功世,ばば こうせい,70,P_20211002SNSA0003S,7,43,3,NA,3,4,2,5,5,5,1,5,5,1,3,1,1,1,2,5,5,1,1,1,5,5,5,1,2,5,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0U6,金子 恭之,かねこ やすし,60,P_20210921SNSA0016S,1,43,4,NA,3,2,1,1,2,3,1,1,5,1,1,5,2,4,1,2,1,5,5,2,1,1,3,3,5,3,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_000006R4,矢上 雅義,やがみ まさよし,61,P_20210921SNSA0017S,2,43,4,NA,2,3,1,1,5,3,1,5,5,1,1,2,2,3,2,5,4,1,2,1,2,4,5,1,3,3,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LNG,西宮 重貴,にしみや しげき,43,P_20211017SNSA0040S,12,44,1,NA,2,7,3,2,2,3,1,2,4,2,2,2,3,4,3,3,2,3,3,3,4,2,2,2,3,2,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
id_00002L5O,野中 美咲,のなか みさき,25,P_20210906SNSA0007S,9,44,1,NA,3,6,2,2,3,3,3,3,5,4,3,1,3,3,3,4,3,1,1,3,4,3,2,3,5,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002D83,山下 魁,やました かい,44,P_20210730SNSA0022S,4,44,1,NA,1,2,4,5,5,3,1,5,5,2,3,1,1,1,2,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002ITL,高橋 舞子,たかはし まいこ,33,P_20200930SNSA0001S,1,44,1,NA,2,4,3,1,1,3,1,1,4,2,2,2,3,4,3,3,2,3,3,2,2,2,3,4,4,3,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ0U9,吉良 州司,きら しゅうじ,63,P_20210730SNSA0027S,12,44,1,NA,2,4,3,2,2,3,2,3,4,4,5,5,2,4,2,3,2,1,5,3,2,3,3,4,3,5,3,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
id_ZZZZZ0UB,衛藤 征士郎,えとう せいしろう,80,P_20210730SNSA0030S,1,44,2,NA,1,2,3,1,1,5,1,1,4,1,3,5,2,5,1,2,1,3,5,3,1,1,4,2,5,5,5,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0
id_00001O1T,吉川 元,よしかわ はじめ,55,P_20210730SNSA0031S,2,44,2,NA,2,1,3,5,5,5,1,5,5,2,2,1,1,1,2,5,5,1,1,1,4,4,5,3,1,3,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0UD,横光 克彦,よこみつ かつひこ,77,P_20210730SNSA0024S,2,44,3,NA,2,1,4,5,5,5,1,5,5,1,1,1,1,3,1,5,5,1,1,1,5,5,5,1,1,1,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0UF,岩屋 毅,いわや たけし,64,P_20210620SNSA0005S,1,44,3,NA,2,4,3,2,2,2,1,1,5,1,1,5,1,4,2,3,2,1,3,1,1,2,4,4,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00000O68,武井 俊輔,たけい しゅんすけ,46,P_20211006SNSA0018S,1,45,1,NA,3,4,2,1,2,2,1,2,4,2,1,4,2,1,2,2,2,2,3,3,2,2,3,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
id_00001ICZ,脇谷 のりこ,わきたに のりこ,64,P_20211006SNSA0032S,12,45,1,NA,3,2,1,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
id_00001CDC,渡辺 創,わたなべ そう,44,P_20211006SNSA0019S,2,45,1,NA,2,4,7,4,5,3,1,4,5,2,2,1,2,2,2,4,4,1,1,1,3,3,4,2,2,3,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004JZ,外山 斎,とやま いつき,45,P_20211012SNSA0026S,5,45,1,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,3,3,1,4,4,4,2,1,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
id_ZZZZZ0UM,江藤 拓,えとう たく,61,P_20211006SNSA0012S,1,45,2,NA,3,2,4,1,3,1,1,2,3,2,3,5,3,3,2,3,3,3,3,2,2,2,3,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00002KX2,長友 慎治,ながとも しんじ,44,P_20211006SNSA0011S,6,45,2,NA,2,1,5,1,4,2,1,2,4,1,1,2,1,2,2,2,2,3,1,1,2,2,4,1,4,2,5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
id_000007VY,松本 隆,まつもと たかし,60,P_20200910SNSA0002S,4,45,3,NA,2,1,4,5,5,5,1,5,5,3,3,1,1,1,3,4,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0UO,古川 禎久,ふるかわ よしひさ,56,P_20210829SNSA0002S,1,45,3,NA,3,2,1,2,5,4,2,2,4,2,5,5,1,1,2,3,2,2,5,3,4,3,4,2,4,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
id_00002KWA,重黒木 優平,じゅうくろき ゆうへい,34,P_20210801SNSA0003S,9,45,3,NA,2,3,4,2,4,4,3,3,2,2,2,4,4,4,3,2,2,1,2,3,2,2,2,3,4,2,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0UR,川内 博史,かわうち ひろし,59,P_20210713SNSA0003S,2,46,1,NA,4,2,1,2,5,3,1,5,5,1,1,1,1,1,2,5,5,1,1,1,3,3,5,1,1,1,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001RKG,宮路 拓馬,みやじ たくま,41,P_20210715SNSA0002S,1,46,1,NA,3,2,4,1,1,3,1,1,4,2,2,5,2,3,2,2,2,1,2,1,1,1,3,3,5,4,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
id_ZZZZZ4M3,松崎 真琴,まつざき まこと,63,P_20210118SNSA0003S,4,46,2,NA,1,2,4,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,4,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ4NY,金子 万寿夫,かねこ ますお,74,P_20210713SNSA0004S,1,46,2,NA,3,2,8,2,2,3,3,2,4,1,2,4,2,2,4,3,2,3,3,3,2,2,2,2,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_000021UV,三反園 訓,みたぞの さとし,63,P_20210908SNSA0008S,12,46,2,NA,3,2,4,3,3,3,1,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004F4,小里 泰弘,おざと やすひろ,63,P_20210713SNSA0005S,1,46,3,NA,4,3,6,1,2,2,2,1,3,2,2,4,3,3,2,2,2,3,4,3,2,2,2,2,4,3,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
id_0000045D,野間 健,のま たけし,63,P_20210718SNSA0001S,2,46,3,NA,2,4,3,3,3,3,1,4,4,2,1,1,2,2,2,3,4,2,2,2,4,2,4,1,3,2,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000A1C,米永 淳子,よねなが あつこ,58,P_20210924SNSA0011S,7,46,4,NA,1,2,4,5,5,4,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,5,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L6J,宮川 直輝,みやがわ なおき,48,P_20210908SNSA0007S,9,46,4,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_0000008E,森山 裕,もりやま ひろし,76,P_20211005SNSA0024S,1,46,4,NA,3,1,4,2,3,2,1,1,4,1,2,3,2,4,3,2,1,3,2,2,2,1,3,3,4,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ0V7,赤嶺 政賢,あかみね せいけん,73,P_20210730SNSA0012S,4,47,1,NA,2,4,1,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0VG,国場 幸之助,こくば こうのすけ,48,P_20210806SNSA0009S,1,47,1,NA,2,1,4,1,2,2,1,2,4,2,1,4,3,3,2,2,2,2,3,3,2,3,4,4,4,4,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ0V8,下地 幹郎,しもじ みきお,60,P_20210730SNSA0013S,12,47,1,NA,2,3,7,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
id_00001MM1,宮崎 政久,みやざき まさひさ,56,P_20210730SNSA0014S,1,47,2,NA,3,2,4,1,1,3,3,1,4,1,2,3,2,4,3,4,2,1,3,2,1,2,3,3,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00002L77,中村 幸也,なかむら ゆきや,41,P_20210910SNSA0010S,9,47,2,NA,4,3,5,3,4,4,2,5,4,3,3,1,2,2,3,4,5,1,1,2,3,2,2,3,2,2,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
id_00002KWV,新垣 邦男,あらかき くにお,65,P_20210730SNSA0020S,7,47,2,NA,2,3,7,4,5,5,1,5,4,2,2,1,3,3,2,5,5,1,2,2,5,5,5,1,2,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002ID1,山川 泰博,やまかわ やすひろ,51,P_20210913SNSO0003S,5,47,2,NA,2,3,5,3,3,3,1,4,3,3,3,1,3,3,2,3,3,2,2,2,3,4,3,4,2,3,3,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
id_00002F6G,屋良 朝博,やら ともひろ,59,P_20210730SNSA0069S,2,47,3,NA,1,3,4,5,5,4,1,5,5,3,2,2,2,2,2,5,5,1,1,1,5,5,5,2,2,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000Z8A,島尻 安伊子,しまじり あいこ,56,P_20210730SNSA0067S,1,47,3,NA,3,2,1,2,3,3,1,1,3,2,2,4,4,2,2,3,2,3,3,3,2,3,3,3,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
id_ZZZZZ0VJ,西銘 恒三郎,にしめ こうさぶろう,67,P_20210730SNSA0071S,1,47,4,NA,3,2,8,1,1,1,1,1,4,1,1,5,2,4,2,4,2,3,3,2,1,1,2,2,5,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00002KX3,金城 徹,きんじょう とおる,68,P_20210730SNSA0086S,2,47,4,NA,2,4,1,4,5,3,1,5,5,3,2,1,2,2,3,5,5,1,2,1,5,3,4,2,2,2,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001O26,鈴木 貴子,すずき たかこ,35,P_20211004SNSO0011S,1,NA,NA,51,3,4,1,1,3,2,1,1,4,1,2,3,3,3,3,4,1,1,1,3,2,3,3,2,3,3,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00000C4Z,渡辺 孝一,わたなべ こういち,63,P_20211004SNSO0009S,1,NA,NA,51,3,4,2,1,1,2,2,2,3,1,2,3,3,3,2,2,3,3,3,3,2,2,3,3,4,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
id_00002K5P,鶴羽 佳子,つるは よしこ,53,P_20211016SNSO0009S,1,NA,NA,51,3,2,4,4,4,4,1,3,4,2,1,4,2,2,3,4,2,1,1,1,3,3,4,3,4,3,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002K8A,長友 隆典,ながとも たかのり,52,P_20211017SNSO0034S,1,NA,NA,51,3,4,2,2,1,3,4,2,4,2,1,5,2,4,1,4,2,2,2,3,1,3,2,2,5,5,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
id_ZZZZZ1HC,佐藤 英道,さとう ひでみち,61,P_20210902SNSO0007S,3,NA,NA,51,3,2,1,3,5,4,1,2,4,2,2,5,3,3,2,3,3,2,2,2,3,4,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LIL,荒瀬 正昭,あらせ まさあき,43,P_20211011SNSO0020S,3,NA,NA,51,3,2,1,3,5,4,1,3,4,2,2,5,3,3,2,3,2,1,1,1,2,4,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002GB2,原谷 那美,はらや なみ,37,P_20211018SNSO0019S,2,NA,NA,51,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LPG,秋元 恭兵,あきもと きょうへい,42,P_20211018SNSO0020S,2,NA,NA,51,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LP8,田中 勝一,たなか しょういち,52,P_20211018SNSO0021S,2,NA,NA,51,2,1,4,5,5,5,1,5,5,3,3,1,1,1,3,5,5,1,1,1,5,5,4,3,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000011L8,畠山 和也,はたやま かずや,50,P_20210915SNSO0016S,4,NA,NA,51,2,1,4,5,5,4,1,5,5,3,2,1,1,1,2,5,5,1,1,3,5,3,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ4PG,伊藤 理智子,いとう りちこ,60,P_20210804SNSA0002S,4,NA,NA,51,2,1,5,5,5,5,1,5,5,3,2,1,1,1,3,5,5,1,1,3,5,3,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000011DH,山崎 摩耶,やまざき まや,74,P_20210915SNSO0015S,6,NA,NA,51,3,4,2,5,5,3,1,5,5,3,1,1,1,1,1,5,5,1,1,1,5,4,5,2,1,3,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002KYK,門別 芳夫,もんべつ よしお,60,P_20210816SNSO0013S,10,NA,NA,51,1,3,5,3,5,5,1,5,99,1,1,1,1,1,3,5,5,1,1,1,5,3,5,1,1,1,1,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000026UO,豊巻 絹子,とよまき きぬこ,66,P_20210903SNSO0004S,7,NA,NA,51,1,2,4,5,5,5,1,5,5,3,3,1,1,1,3,5,5,1,1,1,5,5,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001A44,佐野 秀光,さの ひでみつ,51,P_20211018SNSO0023S,11,NA,NA,51,6,99,99,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000021NZ,中村 治,なかむら おさむ,68,P_20211018SNSO0024S,11,NA,NA,51,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001A1V,津島 淳,つしま じゅん,55,P_20210720SNSO0011S,1,NA,NA,52,2,1,3,1,2,2,1,2,4,1,2,5,4,4,2,2,2,2,4,3,1,2,2,4,5,4,5,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
id_00001RVJ,前川 恵,まえかわ めぐみ,46,P_20211018SNSO0005S,1,NA,NA,52,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LP7,入野田 博,いりのだ ひろし,62,P_20211017SNSO0027S,1,NA,NA,52,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ1QF,庄子 賢一,しょうじ けんいち,58,P_20210729SNSO0018S,3,NA,NA,52,3,1,4,3,5,3,1,3,3,2,2,3,3,3,3,4,3,2,2,2,3,4,3,3,3,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L89,佐々木 雅文,ささき まさふみ,40,P_20210914SNSO0013S,3,NA,NA,52,2,4,3,3,5,3,1,3,3,1,2,4,3,3,2,4,3,2,2,1,2,4,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LIO,曽根 周作,そね しゅうさく,31,P_20211008SNSO0015S,3,NA,NA,52,2,3,4,3,5,4,1,2,3,2,3,4,3,3,2,3,4,1,2,1,2,5,3,2,2,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LA6,佐野 利恵,さの りえ,31,P_20210917SNSA0013S,2,NA,NA,52,2,3,4,2,5,4,2,3,3,2,3,2,4,4,2,4,5,2,2,2,3,3,3,1,2,3,3,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
id_00001DPG,鳥居 作弥,とりい さくや,47,P_20210730SNSA0045S,2,NA,NA,52,2,1,4,4,3,4,1,5,3,2,2,2,1,2,3,3,5,1,2,2,4,2,4,1,2,2,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ1R9,内海 太,うつみ ふとし,74,P_20211018SNSO0015S,2,NA,NA,52,3,2,4,5,5,3,1,5,5,3,3,2,1,1,3,5,5,1,1,1,5,4,4,2,2,5,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ00J,高橋 千鶴子,たかはし ちづこ,62,P_20210729SNSO0019S,4,NA,NA,52,1,2,3,5,5,5,1,5,5,1,1,1,1,1,4,5,5,1,1,1,5,5,5,1,1,3,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001U3J,藤本 友里,ふじもと ゆり,42,P_20210907SNSO0013S,4,NA,NA,52,1,4,2,5,5,5,1,5,5,3,3,1,1,3,3,5,5,1,1,1,5,5,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ1XR,渡部 勝博,わたなべ かつひろ,61,P_20210924SNSO0009S,6,NA,NA,52,1,2,4,3,3,2,1,3,3,2,1,1,2,4,2,4,3,2,2,2,3,3,3,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
id_00002L15,渡辺 理明,わたなべ まさあき,51,P_20210827SNSO0007S,10,NA,NA,52,5,4,1,4,5,5,5,5,1,2,1,1,2,1,3,1,5,1,1,1,5,4,5,1,1,1,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ05C,久保 孝喜,くぼ こうき,67,P_20210921SNSO0012S,7,NA,NA,52,2,4,1,5,5,5,1,5,5,5,5,1,1,1,1,5,5,1,1,1,5,5,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LND,尾身 朝子,おみ あさこ,60,P_20211019SNSO0006S,1,NA,NA,53,3,2,1,1,1,3,3,1,3,99,1,3,99,99,3,99,1,99,99,99,1,99,99,99,5,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00002LP0,河村 建一,かわむら けんいち,45,P_20211017SNSO0009S,1,NA,NA,53,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ27I,神山 佐市,かみやま さいち,67,P_20200929SNSA0002S,1,NA,NA,53,3,1,2,1,2,3,2,1,3,1,2,4,4,4,2,2,1,4,4,2,2,1,2,3,4,2,5,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
id_00002CWT,西川 鎮央,にしかわ やすお,50,P_20210928SNSA0008S,1,NA,NA,53,3,2,8,2,2,3,1,2,3,2,2,4,3,3,2,3,2,3,3,2,2,3,4,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00001CLB,上野 宏史,うえの ひろし,50,P_20211018SNSO0022S,1,NA,NA,53,3,4,2,1,2,1,3,1,3,2,1,3,3,5,3,2,1,5,5,3,2,1,3,1,5,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
id_000004UX,佐藤 明男,さとう あきお,69,P_20211017SNSO0003S,1,NA,NA,53,3,2,4,1,1,1,1,1,3,1,1,3,3,3,3,3,1,3,3,3,3,2,2,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
id_ZZZZZ28K,鈴木 聖二,すずき せいじ,66,P_20211014SNSO0016S,1,NA,NA,53,3,8,2,1,1,2,2,1,3,1,1,4,3,2,2,2,3,4,3,3,1,1,3,4,5,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
id_00002LP2,小川 雅幸,おがわ まさゆき,52,P_20211017SNSO0012S,1,NA,NA,53,2,99,99,1,1,2,3,1,4,2,1,3,5,5,3,2,1,5,5,5,1,1,3,3,5,2,4,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0
id_ZZZZZ00U,石井 啓一,いしい けいいち,63,P_20211007SNSO0044S,3,NA,NA,53,2,3,1,3,3,3,1,1,4,3,1,5,2,3,2,3,2,1,3,1,2,3,3,3,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZ5J5,輿水 恵一,こしみず けいいち,59,P_20210915SNSO0005S,3,NA,NA,53,3,2,1,3,5,4,1,3,3,3,3,5,3,3,3,4,2,3,3,2,3,4,3,3,3,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ23R,福重 隆浩,ふくしげ たかひろ,59,P_20210901SNSO0002S,3,NA,NA,53,2,3,4,3,4,3,1,3,4,2,2,4,3,3,2,3,3,2,2,2,2,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_00001O3Y,村上 知己,むらかみ ともみ,56,P_20211012SNSO0006S,3,NA,NA,53,3,2,1,2,3,2,1,1,5,2,2,5,4,5,3,2,2,2,2,1,2,3,3,2,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
id_000027GA,黒川 敦彦,くろかわ あつひこ,43,P_20211013SNSO0022S,9,NA,NA,53,3,4,5,1,1,4,3,4,4,3,1,1,1,1,5,4,4,3,3,3,2,1,3,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_00001MOB,石塚 貞通,いしづか さだみち,54,P_20211017SNSO0011S,2,NA,NA,53,3,1,5,3,5,3,1,4,4,4,1,1,1,2,2,5,3,1,2,2,2,2,5,2,2,2,2,2,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0
id_00001DFV,船山 幸雄,ふなやま ゆきお,67,P_20211006SNSO0016S,2,NA,NA,53,1,4,2,4,5,5,1,5,4,2,2,1,1,1,2,5,5,1,1,1,5,4,5,2,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
